Constituency_Name,Candidate,Gender,Party,Party_Abbreviation,Party_Abbreviation_v2,Result,Count_Number,Non_Transferable,Occurred_On_Count,Required_To_Reach_Quota,Required_To_Save_Deposit,Transfers,Count_1,Count_2,Count_3,Count_4,Count_5,Count_6,Count_7,Count_8,Count_9,Count_10,Count_11,Count_12,Count_13,Count_14,Count_15,Count_16,Votes,Total_Votes
Mayo,Dara Calleary,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,3328,0,0,9402,9417,9419,9432,9441,9450,9495,9933,10425,12150,0,0,0,0,0,0,9402,9402
Mayo,Enda Kenny,M,Fine Gael,F.G.,F.G.,Elected,1,0,1,0,0,0,13318,12730,12730,12730,12730,12730,12730,12730,12730,12730,0,0,0,0,0,0,13318,13318
Mayo,George O'Malley,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12468,2921,0,262,263,263,276,284,301,0,0,0,0,0,0,0,0,0,0,262,262
Mayo,Gerry O'Boyle,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12604,3057,0,126,127,130,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126
Mayo,Jerry Cowley,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9251,0,0,3479,3495,3504,3513,3523,3553,3668,4375,0,0,0,0,0,0,0,0,3479,3479
Mayo,Lisa Chambers,F,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,4499,0,0,8231,8265,8266,8280,8296,8307,8354,8718,9503,11686,0,0,0,0,0,0,8231,8231
Mayo,Margaret (Mags) Sheehan,F,Green Party,G.P.,G.P.,Excluded,1,0,0,12101,2554,0,629,631,632,636,651,665,680,0,0,0,0,0,0,0,0,0,629,629
Mayo,Michael Patrick Farrington,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,11156,1609,0,1574,1579,1582,1590,1600,1608,1659,0,0,0,0,0,0,0,0,0,1574,1574
Mayo,Michael Ring,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,1455,0,0,11275,11533,11534,11545,11558,11567,11613,12034,13149,13149,0,0,0,0,0,0,11275,11275
Mayo,Michelle Mulherin,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,4889,0,0,7841,8084,8088,8094,8123,8131,8182,8496,8900,9593,0,0,0,0,0,0,7841,7841
Mayo,Mohammad Kamal Uddin,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12586,3039,0,144,146,149,150,0,0,0,0,0,0,0,0,0,0,0,0,144,144
Mayo,Peter Jordan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12554,3007,0,176,176,181,189,192,197,0,0,0,0,0,0,0,0,0,0,176,176
Mayo,Rose Conway-Walsh,F,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,6316,0,0,6414,6423,6423,6445,6453,6485,6548,7022,7853,0,0,0,0,0,0,0,6414,6414
Mayo,Sean Forkin,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12688,3141,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42
Mayo,Stephen Manning,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12573,3026,0,157,158,159,166,174,0,0,0,0,0,0,0,0,0,0,0,157,157
Mayo,Tom Moran,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,12154,2607,0,576,577,582,587,597,626,664,0,0,0,0,0,0,0,0,0,576,576
Meath East,Aisling O'Neill,F,Social Democrats,Others,S.D.,Excluded,1,0,0,8633,873,0,1715,1740,1801,1885,2148,2300,2463,0,0,0,0,0,0,0,0,0,1715,1715
Meath East,Ben Gilroy,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,9554,1794,0,794,809,841,876,899,0,0,0,0,0,0,0,0,0,0,0,794,794
Meath East,Darren O'Rourke,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,4568,0,0,5780,5860,5970,6017,6096,6341,6637,7236,8556,0,0,0,0,0,0,0,5780,5780
Meath East,Dominic Hannigan,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,8078,318,0,2270,2307,2325,2350,2494,2525,2680,3084,0,0,0,0,0,0,0,0,2270,2270
Meath East,Helen McEntee,F,Fine Gael,F.G.,F.G.,Elected,1,0,0,2792,0,0,7556,7656,7671,7749,7841,7887,8237,8435,9958,0,0,0,0,0,0,0,7556,7556
Meath East,Joseph Bonner,M,Non-Party,Others,NON-P.,Excluded,1,0,0,7866,106,0,2482,2527,2545,2600,2665,2857,3215,3825,0,0,0,0,0,0,0,0,2482,2482
Meath East,Regina Doherty,F,Fine Gael,F.G.,F.G.,Elected,1,0,0,3518,0,0,6830,6889,6899,6979,7064,7109,7247,7477,9612,0,0,0,0,0,0,0,6830,6830
Meath East,Sarah Tyrrell,F,Renua Ireland,Others,R.I.,Excluded,1,0,0,9825,2065,0,523,554,563,0,0,0,0,0,0,0,0,0,0,0,0,0,523,523
Meath East,Seamus McDonagh,M,Workers Party,Others,W.P.,Excluded,1,0,0,10022,2262,0,326,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,326
Meath East,Seán Ó Buachalla,M,Green Party,G.P.,G.P.,Excluded,1,0,0,9582,1822,0,766,784,801,853,0,0,0,0,0,0,0,0,0,0,0,0,766,766
Meath East,Sharon Keogan,F,Non-Party,Others,NON-P.,Excluded,1,0,0,8820,1060,0,1528,1579,1600,1663,1709,1805,0,0,0,0,0,0,0,0,0,0,1528,1528
Meath East,Thomas Byrne,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,10818,10348,10348,10348,10348,10348,10348,10348,10348,0,0,0,0,0,0,0,10818,10818
Meath West,Alan Lawes,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,8373,1135,0,1279,1310,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,1279,1279
Meath West,Damien English,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,1529,0,0,8123,8333,8376,8785,8880,10371,0,0,0,0,0,0,0,0,0,0,8123,8123
Meath West,John Malone,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9213,1975,0,439,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,439
Meath West,Peadar Tóibín,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,210,0,0,9442,9713,9713,9713,9713,9713,0,0,0,0,0,0,0,0,0,0,9442,9442
Meath West,Ray Butler,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,5220,0,0,4432,4519,4552,4853,4904,5841,0,0,0,0,0,0,0,0,0,0,4432,4432
Meath West,Séamus McMenamin,M,Green Party,G.P.,G.P.,Excluded,1,0,0,8231,993,0,1421,1519,1587,1807,2178,0,0,0,0,0,0,0,0,0,0,0,1421,1421
Meath West,Shane Cassells,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,10585,9652,9652,9652,9652,9652,0,0,0,0,0,0,0,0,0,0,10585,10585
Meath West,Tracy McElhinney,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,8486,1248,0,1166,1229,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,1166
Meath West,Trevor Golden,M,Non-Party,Others,NON-P.,Excluded,1,0,0,7934,696,0,1718,1844,1984,2137,2616,0,0,0,0,0,0,0,0,0,0,0,1718,1718
Offaly,Barry Cowen,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,12366,11009,11009,11009,11009,11009,11009,0,0,0,0,0,0,0,0,0,12366,12366
Offaly,Carol Nolan,F,Sinn Féin,S.F.,S.F.,Elected,1,0,0,6205,0,0,4804,4882,5459,6295,7195,8785,8890,0,0,0,0,0,0,0,0,0,4804,4804
Offaly,Christopher Fettes,M,Green Party,G.P.,G.P.,Excluded,1,0,0,10484,2228,0,525,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,525
Offaly,Eddie Fitzpatrick,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,7615,0,0,3394,4297,4578,6147,7141,8521,8720,0,0,0,0,0,0,0,0,0,3394,3394
Offaly,Joe Hannigan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,5821,0,0,5188,5226,5536,5816,0,0,0,0,0,0,0,0,0,0,0,0,5188,5188
Offaly,John Foley,M,Non-Party,Others,NON-P.,Excluded,1,0,0,6809,0,0,4200,4241,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200
Offaly,John Leahy,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,6413,0,0,4596,4759,5319,5833,6588,0,0,0,0,0,0,0,0,0,0,0,4596,4596
Offaly,Kate Bopp,F,Non-Party,Others,NON-P.,Excluded,1,0,0,10460,2204,0,549,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,549
Offaly,Ken Smollen,M,Irish Democratic Party,Others,I.D.P.,Excluded,1,0,0,10038,1782,0,971,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,971
Offaly,Marcella Corcoran Kennedy,F,Fine Gael,F.G.,F.G.,Elected,1,0,0,4171,0,0,6838,6919,7270,7798,9484,11313,11009,0,0,0,0,0,0,0,0,0,6838,6838
Offaly,Teresa Ryan-Feehan,F,Non-Party,Others,NON-P.,Excluded,1,0,0,10406,2150,0,603,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,603
Roscommon Galway,Anne Farrell,F,Renua Ireland,Others,R.I.,Excluded,1,0,0,10901,2336,0,520,577,580,616,0,0,0,0,0,0,0,0,0,0,0,0,520,520
Roscommon Galway,Claire Kerrane,F,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,8346,0,0,3075,3196,3207,3256,3301,3591,3826,0,0,0,0,0,0,0,0,0,3075,3075
Roscommon Galway,Denis Naughten,M,Non-Party,Others,NON-P.,Elected,1,0,1,0,0,0,13936,11421,11421,11421,11421,11421,11421,11421,0,0,0,0,0,0,0,0,13936,13936
Roscommon Galway,Eddie Conroy,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,10439,1874,0,982,1008,1015,1146,1172,0,0,0,0,0,0,0,0,0,0,0,982,982
Roscommon Galway,Eugene Murphy,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,4608,0,0,6813,7157,7162,7192,7260,7368,7565,10104,0,0,0,0,0,0,0,0,6813,6813
Roscommon Galway,John Kelly,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,10210,1645,0,1211,1254,1258,1320,1373,1442,0,0,0,0,0,0,0,0,0,0,1211,1211
Roscommon Galway,Maura Hopkins,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,4609,0,0,6812,7317,7324,7428,7555,7698,8388,9313,0,0,0,0,0,0,0,0,6812,6812
Roscommon Galway,Michael Fitzmaurice,M,Non-Party,Others,NON-P.,Elected,1,0,0,1671,0,0,9750,10964,10996,11073,11275,11630,11630,11630,0,0,0,0,0,0,0,0,9750,9750
Roscommon Galway,Miriam Hennessy,F,Green Party,G.P.,G.P.,Excluded,1,0,0,11135,2570,0,286,305,307,0,0,0,0,0,0,0,0,0,0,0,0,0,286,286
Roscommon Galway,Shane Curran,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,9415,850,0,2006,2164,2168,2198,2240,2294,2389,0,0,0,0,0,0,0,0,0,2006,2006
Roscommon Galway,Thomas Declan Fallon,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11346,2781,0,75,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75
Roscommon Galway,Tony Coleman,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11207,2642,0,214,229,237,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214
Sligo Leitrim,Bernard Sweeney,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12339,2989,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129
Sligo Leitrim,Bernie O'Hara,F,Non-Party,Others,NON-P.,Excluded,1,0,0,11262,1912,0,1206,1242,1265,1344,1470,0,0,0,0,0,0,0,0,0,0,0,1206,1206
Sligo Leitrim,Chris Mac Manus,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,7721,0,0,4747,4786,4809,4837,4865,4909,5194,5257,5547,5637,7045,7093,0,0,0,0,4747,4747
Sligo Leitrim,Declan Bree,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9218,0,0,3250,3282,3347,3399,3454,3547,4165,4402,5361,5512,0,0,0,0,0,0,3250,3250
Sligo Leitrim,Des Guckian,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11408,2058,0,1060,1098,1118,1154,0,0,0,0,0,0,0,0,0,0,0,0,1060,1060
Sligo Leitrim,Eamon Murray,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12112,2762,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,356
Sligo Leitrim,Eamon Scanlon,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,6594,0,0,5874,5899,5907,5961,5994,6126,6179,6267,6522,7553,7822,9145,9554,10185,10822,0,5874,5874
Sligo Leitrim,Finbarr Filan,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,11587,2237,0,881,887,913,0,0,0,0,0,0,0,0,0,0,0,0,0,881,881
Sligo Leitrim,Gerard Reynolds,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,5796,0,0,6672,6702,6742,6797,6944,7027,7054,7314,7532,8715,8921,10092,10177,10316,10417,0,6672,6672
Sligo Leitrim,John Perry,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,8065,0,0,4403,4413,4431,4466,4487,4533,4566,4773,4935,0,0,0,0,0,0,0,4403,4403
Sligo Leitrim,Leslie V. John O'Hora,M,Green Party,G.P.,G.P.,Excluded,1,0,0,11865,2515,0,603,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,603
Sligo Leitrim,Marc MacSharry,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,3612,0,0,8856,8874,8893,9036,9122,9447,9549,9705,10322,10672,11520,13227,13227,13227,12468,0,8856,8856
Sligo Leitrim,Marie Casserly,F,Non-Party,Others,NON-P.,Excluded,1,0,0,9742,392,0,2726,2763,2823,2945,3067,3254,3697,4138,0,0,0,0,0,0,0,0,2726,2726
Sligo Leitrim,Martin Kenny,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,6112,0,0,6356,6419,6439,6473,6687,6781,6988,7028,7270,7305,7971,9294,14066,12468,12468,0,6356,6356
Sligo Leitrim,Nigel Gallagher,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,10700,1350,0,1768,1803,1890,1950,2014,2074,0,0,0,0,0,0,0,0,0,0,1768,1768
Sligo Leitrim,Paddy O'Rourke,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,7021,0,0,5447,5474,5486,5511,5658,5799,5819,5863,5949,6001,6083,0,0,0,0,0,5447,5447
Sligo Leitrim,Susan O'Keeffe,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,10639,1289,0,1829,1843,1986,2036,2060,2096,2192,0,0,0,0,0,0,0,0,0,1829,1829
Sligo Leitrim,Tony McLoughlin,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,6296,0,0,6172,6204,6237,6338,6371,6440,6485,7013,7628,9465,10055,10167,10529,10910,10931,0,6172,6172
Tipperary,Alan Kelly,M,The Labour Party,LAB.,LAB.,Elected,1,0,0,5246,0,0,7746,8209,8387,9456,9958,11067,11750,0,0,0,0,0,0,0,0,0,7746,7746
Tipperary,Gearóid Fitzgibbon,M,Green Party,G.P.,G.P.,Excluded,1,0,0,11651,1908,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1341
Tipperary,Jackie Cahill,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,5578,0,0,7414,7542,9103,9530,10114,15062,12992,0,0,0,0,0,0,0,0,0,7414,7414
Tipperary,Marie Murphy,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,11450,1707,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,1542
Tipperary,Mattie McGrath,M,Non-Party,Others,NON-P.,Elected,1,0,0,1755,0,0,11237,11781,12819,13064,13064,13064,13064,0,0,0,0,0,0,0,0,0,11237,11237
Tipperary,Michael Dillon,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12754,3011,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238
Tipperary,Michael Lowry,M,Non-Party,Others,NON-P.,Elected,1,0,1,0,0,0,13064,13064,13064,13064,13064,13064,13064,0,0,0,0,0,0,0,0,0,13064,13064
Tipperary,Michael Smith,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,6274,0,0,6718,6817,7565,8165,8891,0,0,0,0,0,0,0,0,0,0,0,6718,6718
Tipperary,Noel Coonan,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,8210,0,0,4782,5140,5193,0,0,0,0,0,0,0,0,0,0,0,0,0,4782,4782
Tipperary,Seamus Healy,M,Non-Party,Others,NON-P.,Elected,1,0,0,5540,0,0,7452,7834,8477,8572,11427,12029,12874,0,0,0,0,0,0,0,0,0,7452,7452
Tipperary,Séamus Séan Morris,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,7268,0,0,5724,5921,6038,6205,0,0,0,0,0,0,0,0,0,0,0,0,5724,5724
Tipperary,Siobhán Ambrose,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,8520,0,0,4472,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4472,4472
Tipperary,Tom Hayes,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,6774,0,0,6218,6821,7026,9373,9560,9943,10437,0,0,0,0,0,0,0,0,0,6218,6218
Waterford,Ciara Conway,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,8073,318,0,2268,2286,2302,2309,2367,2445,2449,0,0,0,0,0,0,0,0,0,2268,2268
Waterford,David Cullinane,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,602,0,0,9739,9783,9826,9890,9967,10497,10341,10341,10341,0,0,0,0,0,0,0,9739,9739
Waterford,Edward Quilty,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,10147,2392,0,194,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194
Waterford,Grace O'Sullivan,F,Green Party,G.P.,G.P.,Excluded,1,0,0,8104,349,0,2237,2254,2285,2379,2567,2968,2993,0,0,0,0,0,0,0,0,0,2237,2237
Waterford,John D Walsh,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9483,1728,0,858,865,895,0,0,0,0,0,0,0,0,0,0,0,0,0,858,858
Waterford,John Deasy,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,2700,0,0,7641,7687,7697,7806,7996,8067,8072,9443,9671,0,0,0,0,0,0,0,7641,7641
Waterford,John Halligan,M,Non-Party,Others,NON-P.,Elected,1,0,0,2035,0,0,8306,8368,8438,8513,8674,9271,9345,11148,10341,0,0,0,0,0,0,0,8306,8306
Waterford,Mailo Power,F,Renua Ireland,Others,R.I.,Excluded,1,0,0,9479,1724,0,862,880,902,1087,0,0,0,0,0,0,0,0,0,0,0,0,862,862
Waterford,Mary Butler,F,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,10603,10341,10341,10341,10341,10341,10341,10341,10341,0,0,0,0,0,0,0,10603,10603
Waterford,Paudie Coffey,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,3132,0,0,7209,7245,7281,7412,7600,7635,7637,8946,9104,0,0,0,0,0,0,0,7209,7209
Waterford,Sheik Mohiuddin Ahmed,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10201,2446,0,140,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140
Waterford,Úna Dunphy,F,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,8695,940,0,1646,1656,1719,1767,1857,0,0,0,0,0,0,0,0,0,0,0,1646,1646
Wexford,Ann Walsh,F,Green Party,G.P.,G.P.,Excluded,1,0,0,10888,1931,0,1056,1064,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1056
Wexford,Aoife Byrne,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,8780,0,0,3164,3181,3252,3292,3357,3462,3513,3585,0,0,0,0,0,0,0,0,3164,3164
Wexford,Brendan Howlin,M,The Labour Party,LAB.,LAB.,Elected,1,0,0,1370,0,0,10574,10635,10731,10907,11140,11200,11311,11769,12071,12071,12071,11944,11944,11944,0,0,10574,10574
Wexford,Caroline Foxe,F,Non-Party,Others,NON-P.,Excluded,1,0,0,11014,2057,0,930,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,930
Wexford,David Lloyd,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,11816,2859,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128
Wexford,David Maloney,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11468,2511,0,1472,1558,1616,1731,1749,1843,0,0,0,0,0,0,0,0,0,0,476,476
Wexford,Deirdre Wadding,F,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,10472,1515,0,1472,1558,1616,1731,1749,1843,0,0,0,0,0,0,0,0,0,0,1472,1472
Wexford,Ger Carthy,M,Non-Party,Others,NON-P.,Excluded,1,0,0,8810,0,0,3134,3189,3268,3307,3351,3428,3563,3855,4041,0,0,0,0,0,0,0,3134,3134
Wexford,James Browne,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,2117,0,0,9827,9850,9937,9983,10007,10066,10095,10150,11699,12434,11944,11944,11944,11944,0,0,9827,9827
Wexford,John Dwyer,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10679,1722,0,1265,1279,1323,1355,1362,0,0,0,0,0,0,0,0,0,0,0,1265,1265
Wexford,John Mythen,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,4684,0,0,7260,7357,7415,7451,7466,7712,8036,8248,8350,8795,8824,8832,9405,9652,0,0,7260,7260
Wexford,Julie Hogan,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,10730,1773,0,1214,1233,1266,1305,0,0,0,0,0,0,0,0,0,0,0,0,1214,1214
Wexford,Leonard Kelly,M,Social Democrats,Others,S.D.,Excluded,1,0,0,10309,1352,0,1635,1677,1707,1883,1907,1939,2179,0,0,0,0,0,0,0,0,0,1635,1635
Wexford,Malcolm Byrne,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,5829,0,0,6115,6123,6139,6204,6222,6241,6286,6367,6950,7122,7393,7409,0,0,0,0,6115,6115
Wexford,Michael D'arcy,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,4146,0,0,7798,7803,7830,7913,8334,8357,8390,8490,8574,8884,8917,8950,11371,11645,0,0,7798,7798
Wexford,Mick Wallace,M,Independents 4 Change,Others,I.4.C,Elected,1,0,0,4027,0,0,7917,8013,8237,8398,8468,8853,9575,10213,10625,11817,11887,11930,13420,11944,0,0,7917,7917
Wexford,Paul Kehoe,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,4248,0,0,7696,7703,7764,7808,8152,8259,8284,8344,8522,8874,8922,8949,9593,9704,0,0,7696,7696
Wicklow,Andrew Doyle,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,5423,0,0,6045,6227,6244,6285,6424,6466,7726,7961,9652,10394,0,0,0,0,0,0,6045,6045
Wicklow,Anna Doyle,F,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,10929,2329,0,539,612,655,0,0,0,0,0,0,0,0,0,0,0,0,0,539,539
Wicklow,Anne Ferris,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,8834,234,0,2634,2861,2873,2912,3413,3633,3859,4032,0,0,0,0,0,0,0,0,2634,2634
Wicklow,Avril Cronin,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,9377,777,0,2091,2149,2163,2176,2261,2322,0,0,0,0,0,0,0,0,0,0,2091,2091
Wicklow,Billy Timmins,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,5958,0,0,5510,5737,5762,5858,6017,6231,6667,6910,7279,8359,0,0,0,0,0,0,5510,5510
Wicklow,Bob Kearns,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11356,2756,0,112,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112
Wicklow,Charlie Keddy,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11021,2421,0,447,476,520,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447
Wicklow,Jennifer Cuffe,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,8478,0,0,2990,3179,3192,3249,3339,3448,3548,0,0,0,0,0,0,0,0,0,2990,2990
Wicklow,Joe Behan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,8398,0,0,3070,3345,3374,3539,3717,4288,4332,4613,5218,0,0,0,0,0,0,0,3070,3070
Wicklow,John Brady,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,317,0,0,11151,11489,11489,11489,11489,11489,11489,11489,11489,11489,0,0,0,0,0,0,11151,11151
Wicklow,Katrina Hutchinson,F,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,11300,2700,0,168,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168
Wicklow,Pat Casey,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,5179,0,0,6289,6446,6457,6505,6552,6600,6700,8931,9214,10260,0,0,0,0,0,0,6289,6289
Wicklow,Sharon Briggs,F,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,10227,1627,0,1241,1396,1454,1918,2219,0,0,0,0,0,0,0,0,0,0,0,1241,1241
Wicklow,Simon Harris,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,649,0,0,10819,11468,11468,11468,11468,11468,11468,11468,11468,11468,0,0,0,0,0,0,10819,10819
Wicklow,Stephen Donnelly,M,Social Democrats,Others,S.D.,Elected,1,0,1,0,0,0,14348,11468,11468,11468,11468,11468,11468,11468,11468,11468,0,0,0,0,0,0,14348,14348
Wicklow,Steven Matthews,M,Green Party,G.P.,G.P.,Excluded,1,0,0,10118,1518,0,1350,1614,1651,1745,0,0,0,0,0,0,0,0,0,0,0,0,1350,1350
